"","group","cond","subj","chan","P2","eP3a","lP3a","LDN"
"1189","ad","nov","7","CP5",1.80941841187053,1.94564088351066,1.06344937653489,0.494269144852203
"1190","ad","nov","7","CP1",5.00518287778829,2.36213301697901,1.42107989710407,-0.900173314294607
"1191","ad","nov","7","Pz",3.29100157773976,1.91411666901816,0.741740231705056,-0.686487965338209
"1192","ad","nov","7","P3",1.99737966943614,1.59107926698658,0.408320615040019,-0.386666959586943
"1193","ad","nov","7","P7",0.158289955227343,1.26983619128513,0.35719060263981,1.30291554497103
"1194","ad","nov","7","LO1",0.268943503937138,0.324886784253097,0.20780335016028,-0.132324932198288
"1195","ad","nov","7","Oz",0.0271826265904316,0.684937606488498,-0.665202804323218,0.11082811698987
"1196","ad","nov","7","LO2",0.591916045595792,0.250602233408449,0.317638479607263,-0.171811791178279
"1197","ad","nov","7","P4",2.66428990721159,1.35506987183113,0.51376807672661,-0.0126582999947791
"1198","ad","nov","7","P8",1.62135122528775,0.497078138216575,0.460786219999109,0.0254937726082984
"1199","ad","nov","7","M2",-1.17961005946662,-0.428085131307023,-0.643782118903796,0.764693017207779
"1200","ad","nov","7","CP6",2.74229384659802,1.23746883439173,0.955548155098128,-0.0914005742691586
"1201","ad","nov","7","CP2",5.16682326814938,2.25839288434785,1.63017767046767,-1.11751397450452
"1202","ad","nov","7","Cz",7.52456016274716,2.85861694415907,2.65279299753371,-1.6074421797713
"1203","ad","nov","7","C4",4.92571351024963,1.96005256470758,1.72534634472468,-1.14181182322089
"1204","ad","nov","7","T8",1.807499269667,1.41847107479522,1.15084194519353,0.0549527617718675
"1205","ad","nov","7","FC6",3.51304311289638,1.54982352473962,1.36451709328888,-1.3462550993532
"1206","ad","nov","7","FC2",6.30705771480883,2.268289151466,2.57185436362486,-2.21091978763043
"1207","ad","nov","7","F4",4.49121663507892,1.44577577054441,2.00005018817288,-2.38848237007706
"1208","ad","nov","7","F8",2.32325277930324,1.00322132980676,1.30279645593357,-0.54569304108736
"1209","ad","nov","7","FP2",3.05084690720004,0.937830196434292,1.55324480579276,-0.547819786769715
"1210","ad","nov","8","Fp1",-0.303138022124353,-0.00939766512468266,1.66872552825062,-3.18595107087412
"1211","ad","nov","8","Fz",-0.184304335195398,-0.450975184699412,3.68488038659114,-5.50833601888727
"1212","ad","nov","8","F3",-1.423484337784,-0.49845722006732,2.01634054817724,-6.75554489304386
"1213","ad","nov","8","F7",-1.9379414695073,-0.989863119481962,0.376081333499272,-3.62459689290379
"1214","ad","nov","8","IO1",-0.0537324359748704,-0.0658203387532138,-0.029983311958816,0.440768402468103
"1215","ad","nov","8","FC5",-1.80539463185046,-0.149776179921775,1.62409619031454,-4.3424243888235
"1216","ad","nov","8","FC1",-0.66877922673062,1.12060134056176,4.38434494544998,-5.42228597048418
"1217","ad","nov","8","C3",-1.03954511540408,0.92488368601615,3.11259816171561,-3.51834583156093
"1218","ad","nov","8","T7",-1.43503626597031,-0.287146286985619,0.488880196450139,-0.446418776255837
"1219","ad","nov","8","M1",0.2955795201229,0.0189611770079469,0.620941346104272,2.55968831249006
"1220","ad","nov","8","CP5",-0.811114002512399,0.618229792705749,2.27298255822398,-0.410849307905271
"1221","ad","nov","8","CP1",-1.07674063072372,2.23791171967447,3.88269077299352,-2.95231695299215
"1222","ad","nov","8","Pz",-1.09849041367998,2.38239689369609,3.79600246049342,-2.15157586265663
"1223","ad","nov","8","P3",-1.29092251826417,1.19446718108244,2.77810746541409,-1.39137596304524
"1224","ad","nov","8","P7",-1.26084505714539,-0.420599433444474,0.0841302888662716,0.44525331473287
"1225","ad","nov","8","LO1",-0.241278683799282,-0.139817441170192,0.369196906703575,0.0126616007265622
"1226","ad","nov","8","Oz",-1.99962918256946,0.107719363986246,0.0100745902893171,-2.18046949091325
"1227","ad","nov","8","LO2",-0.359847959423497,-0.37109278603507,-0.123176291915187,-0.720668907089674
"1228","ad","nov","8","P4",-0.635537280053791,1.2205762070221,2.54791859895422,-2.20809232174157
"1229","ad","nov","8","P8",-2.04483443285574,-1.17415674572814,-1.57451463669134,-3.00851123376142
"1230","ad","nov","8","M2",-0.378357151969753,-0.0389672263636921,-0.649223786067689,0.854905965921471
"1231","ad","nov","8","CP6",-1.09975842270826,-0.140601362679291,1.06233885429402,-2.36795506231133
"1232","ad","nov","8","CP2",-0.621392789020224,2.47526332549068,3.87884691918464,-3.45113091873203
"1233","ad","nov","8","Cz",-0.61734667873016,2.95592050624159,4.75200793110313,-4.42556425046779
"1234","ad","nov","8","C4",-0.497202418326699,1.13660235077129,2.81092910356357,-4.18465374060343
"1235","ad","nov","8","T8",-1.57737215234969,-0.789470844119969,-0.676854122919198,-2.44452285825761
"1236","ad","nov","8","FC6",-0.40844721678003,0.10358507334966,2.03774373518335,-3.29991919143317
"1237","ad","nov","8","FC2",-0.296846422169681,1.38286582500006,4.59947916597543,-5.52619345730563
"1238","ad","nov","8","F4",-0.23072620232454,-0.386892169394879,2.961870796305,-5.65513732603237
"1239","ad","nov","8","F8",-0.774545831918465,-0.664496818309126,0.631981635166387,-2.73243902161969
"1240","ad","nov","8","FP2",0.405013249315853,-0.674037142455543,1.99464598761381,-2.01596954427291
"1241","ad","nov","9","Fp1",-0.243395254863633,0.66375777102173,0.987713103656916,-2.22718480898198
"1242","ad","nov","9","Fz",0.73551305101542,2.45655588343987,3.00820386261009,-4.16875314733011
"1243","ad","nov","9","F3",0.882004732051884,2.65463399270928,2.58738593712894,-4.59367780967043
"1244","ad","nov","9","F7",-2.19725692848088,-0.0135173444962237,-1.2777137241078,-7.20715136831334
"1245","ad","nov","9","IO1",0.116879615776552,-0.155686795478919,-0.520064557659626,0.453608028775292
"1246","ad","nov","9","FC5",-2.3365621837947,0.558578363790959,-0.703883442969884,-7.64187336828868
"1247","ad","nov","9","FC1",1.30392328001928,3.77779243179272,4.52001686142019,-1.85457704742279
"1248","ad","nov","9","C3",-1.26695692888519,2.91217684624038,2.41882603647028,-3.09979267571621
"1249","ad","nov","9","T7",-2.52341593678146,0.129999434581635,-1.21538318527999,-6.72077274169445
"1250","ad","nov","9","M1",-1.16485737136796,-0.315695477335971,-0.308724359407661,-1.85828557533996
"1251","ad","nov","9","CP5",-2.36662232323827,0.832616217911044,-0.052491423637277,-4.81326600368623
"1252","ad","nov","9","CP1",0.390258790146475,2.94758013213949,4.55157317079769,1.64932508498337
"1253","ad","nov","9","Pz",-0.349517315541725,1.52115204712077,4.14734005944151,2.54250347498956
"1254","ad","nov","9","P3",-1.19767649683284,1.07775097620578,2.02726771376914,0.418832602450278
"1255","ad","nov","9","P7",-3.59230617858821,-1.36220557493552,-2.77410251348457,-5.77575920535114
"1256","ad","nov","9","LO1",-0.665143568795267,0.0941594018855751,-0.305104284808751,-2.0070629856516
"1257","ad","nov","9","Oz",-0.584098822030849,0.101980402757172,2.36180014134048,2.14629772829365
"1258","ad","nov","9","LO2",-0.658697585404602,0.719468823487533,1.13828158343967,-1.21281853206419
"1259","ad","nov","9","P4",-1.36407079507312,0.543546380592462,2.65651788817522,-0.181650679179594
"1260","ad","nov","9","P8",-2.87011403592302,-1.39286785063446,-1.18664443697017,-4.35969612657364
"1261","ad","nov","9","M2",-0.89030258032948,0.0218092626073712,2.28048169492259,2.62188248956898
"1262","ad","nov","9","CP6",-2.52665210463639,-0.338563421531246,0.576454379432954,-5.12680745038694
"1263","ad","nov","9","CP2",0.539463546790942,2.47242975765603,5.13295529937549,2.36436859610158
"1264","ad","nov","9","Cz",1.43197535071235,3.99810221119919,5.50933433314527,0.474859468753246
"1265","ad","nov","9","C4",-0.136609689418428,2.03899700273321,3.29535272407992,-2.83699325308532
"1266","ad","nov","9","T8",-1.43246698314506,0.464596680921395,1.46194097539635,-3.3068212218336
"1267","ad","nov","9","FC6",-0.193740112320124,1.6414491058676,2.73111127632733,-2.30181630879625
"1268","ad","nov","9","FC2",0.49009419240562,3.14763474739601,3.64390953589003,-4.34444871511114
"1269","ad","nov","9","F4",-0.619995013517686,0.966483861903057,0.298325773217219,-7.18035393133777
"1270","ad","nov","9","F8",-1.0663560758144,0.486578172756042,0.820214464560162,-4.82159924021841
"1271","ad","nov","9","FP2",0.0557921538453317,0.868993992745717,0.554650620449935,-3.73331650821665
"1272","ad","nov","10","Fp1",1.95246097195398,0.765780718776362,2.04452728549765,-0.790025702592487
"1273","ad","nov","10","Fz",4.49277290226991,2.35122524096188,4.27866955975661,-0.464552571856885
"1274","ad","nov","10","F3",4.25522390288852,2.51232770752062,3.55829710777612,-1.24772602297729
"1275","ad","nov","10","F7",2.32957923612455,0.915718087568762,1.65011188506352,-0.115380585757372
"1276","ad","nov","10","IO1",-0.51533498229346,-0.130412157472009,-0.317954845109037,-0.310961686861127
"1277","ad","nov","10","FC5",2.78984527749187,2.6234692929245,2.46286420108056,-0.160614023204362
"1278","ad","nov","10","FC1",4.08227403631518,3.42694030738948,4.65759712992189,-0.753195160848609
"1279","ad","nov","10","C3",3.14385905738621,2.88187849145713,2.77659847603164,0.0693289256726955
"1280","ad","nov","10","T7",1.99431595731883,-0.0418864237144512,0.424172043231756,-0.113781351763945
"1281","ad","nov","10","M1",-1.74468884714874,-0.787550631665896,-1.28141613271213,-0.605386469017846
"1282","ad","nov","10","CP5",0.914265925774371,1.63256477604594,0.783063583821479,0.564041957410947
"1283","ad","nov","10","CP1",1.87875037012208,2.20169009980218,2.53651992649996,0.480200649768177
"1284","ad","nov","10","Pz",1.04251488163484,0.674468991130386,1.91462919611622,0.921493777902931
"1285","ad","nov","10","P3",0.48567882796152,1.02898305168927,0.913371953948482,1.03089092744531
"1286","ad","nov","10","P7",-0.0169036487327617,0.480549354379777,-0.626528347347479,1.35011737095267
"1287","ad","nov","10","LO1",0.272886577161156,0.192580161949813,0.186162821692389,-0.164788886576063
"1288","ad","nov","10","Oz",-0.49274421731817,-0.780163634081027,0.798582895376566,2.93621146442236
"1289","ad","nov","10","LO2",0.196687277669768,-0.106914872612255,0.284577323082592,0.0770943114953802
"1290","ad","nov","10","P4",0.4995151251934,-0.144554738628227,1.48181357615429,0.802751795470386
"1291","ad","nov","10","P8",-0.157996846397074,-0.639459202142328,0.281834414197738,1.57523497371691
"1292","ad","nov","10","M2",-1.7307996930671,-1.0640381756048,-1.20182138031246,0.186770981712402
"1293","ad","nov","10","CP6",1.19740356923418,0.039504036087299,1.79289229572159,0.689687074278402
"1294","ad","nov","10","CP2",2.12820577783421,1.39454026286657,2.88566187814742,0.751819894773305
"1295","ad","nov","10","Cz",3.13073003394471,3.27138203814778,3.93166871715398,-0.224507026008172
"1296","ad","nov","10","C4",3.20609716624681,1.37672958385883,2.86865146864509,-0.196094030983486
"1297","ad","nov","10","T8",0.375147575037046,-0.511025165650198,1.04618594794265,0.371751255973277
"1298","ad","nov","10","FC6",3.77020920018877,1.84730773614998,2.91699252593045,-0.0849334668403521
"1299","ad","nov","10","FC2",4.04104843741619,2.9984479245116,4.71499006367306,-0.951701368428643
"1300","ad","nov","10","F4",4.77296913448058,1.82673278576438,3.95162477690066,0.270700086750616
"1301","ad","nov","10","F8",2.32298140938992,0.962195752206048,2.27961275157126,0.710732004662498
"1302","ad","nov","10","FP2",2.08368875124857,0.775546297021231,1.84956000608326,0.235825023916487
"1303","ad","nov","11","Fp1",-0.101854722594442,0.539185600442752,1.86795865000364,-1.07314207094738
"1304","ad","nov","11","Fz",-0.170274461577524,1.20786475479939,4.06594755160355,-1.35537390837339
"1305","ad","nov","11","F3",-0.106752809102578,0.529443402260948,2.66052478644919,-0.836702963154188
"1306","ad","nov","11","F7",-0.0453054206653463,0.810284674080837,1.53468929319646,-0.421927575030368
"1307","ad","nov","11","IO1",0.0890663217590571,-0.0160612170557895,0.0102040238390083,-0.0751348892350658
"1308","ad","nov","11","FC5",0.176885122782071,0.999840749447821,1.66777010104708,-0.395866624396345
"1309","ad","nov","11","FC1",-0.149698803187496,1.91576799622233,3.00933754015766,-0.802041752325355
"1310","ad","nov","11","C3",-0.150584074248614,1.43585256421017,1.82058421835216,0.272893071193626
"1311","ad","nov","11","T7",0.68978116362095,0.647023707818619,1.5279889883744,1.30327167237434
"1312","ad","nov","11","M1",-0.22170904155193,-0.503093439364846,-1.05052672958329,0.413176335606393
"1313","ad","nov","11","CP5",0.264455226505994,0.972266467587942,1.50004602312547,1.31053460369828
"1314","ad","nov","11","CP1",-0.859247343321658,1.27900967507685,1.20255446062809,0.663078857840034
"1315","ad","nov","11","Pz",-1.51990131699837,0.692615580788925,0.368986374098773,1.4065498531609
"1316","ad","nov","11","P3",-0.853320609555759,0.247311066052887,0.29274208903392,1.41249650883152
"1317","ad","nov","11","P7",-0.685829715098077,-0.100983845911194,-0.227495302029984,1.42412912530287
"1318","ad","nov","11","LO1",0.015824300410328,0.207667116856872,0.406796658050029,0.013581564355068
"1319","ad","nov","11","Oz",-0.772179900578931,-0.154868928635458,-1.74116054616617,1.41118067646062
"1320","ad","nov","11","LO2",-0.128780851670046,0.326242101821153,0.123151434548032,-0.372167086127488
"1321","ad","nov","11","P4",-1.60301636161132,0.517218885025183,-0.0405608577643031,2.15543941218715
"1322","ad","nov","11","P8",-0.71943775216172,1.22686307219154,-0.549486071389793,1.27394513931691
"1323","ad","nov","11","M2",-0.254201143604978,0.102723561188045,-1.08054488875026,0.843018840324169
"1324","ad","nov","11","CP6",-0.968867199813735,1.51435581301037,0.55909664336104,1.00955689078855
"1325","ad","nov","11","CP2",-1.74131084778049,0.948583455359805,0.986472743253175,0.790487458530794
"1326","ad","nov","11","Cz",-0.568210348550613,2.40936972594439,2.54564212402765,0.306468419647799
"1327","ad","nov","11","C4",-1.50396175712142,1.27815982039937,0.834916728851468,-0.143187534978222
"1328","ad","nov","11","T8",-0.502192702933904,1.76295094082895,0.639543727978135,-0.577307982685901
"1329","ad","nov","11","FC6",-0.829369696047342,1.94641935933338,1.02390534822066,-0.486405121573111
"1330","ad","nov","11","FC2",-1.07267518103697,2.10787734102745,1.96648458876126,-1.68727591812585
"1331","ad","nov","11","F4",-0.456662712999139,1.04113877306491,1.88118561274981,-1.70902563531713
"1332","ad","nov","11","F8",-0.596638525237179,1.2450409614657,1.10359707247856,-0.474775519195861
"1333","ad","nov","11","FP2",0.0262529131811395,0.542493163294847,1.92605678894043,-0.77165542700759
"1334","ad","nov","12","Fp1",3.3829959674591,-0.569848413727463,0.967862361611463,0.527521705764541
"1335","ad","nov","12","Fz",9.22450559181685,2.08424455752994,2.1741431685121,-1.07386110054972
"1336","ad","nov","12","F3",7.63962023174465,0.119661197896044,1.90657829294381,-1.03190763342442
"1337","ad","nov","12","F7",1.8930476074182,-0.772098897394082,0.619943655156627,-1.57918331019601
"1338","ad","nov","12","IO1",-0.18397627924597,0.117966988076274,0.232277606783913,-0.073780830217551
"1339","ad","nov","12","FC5",4.61119455465768,0.941113133313881,1.85276479547064,-0.133244013544459
"1340","ad","nov","12","FC1",11.4323101496202,5.24218312016671,2.87154226349515,0.0743967248986543
"1341","ad","nov","12","C3",8.81678860798753,5.35709020065357,3.19868844610165,1.09424839852167
"1342","ad","nov","12","T7",-0.7538174547678,0.588022918385245,1.15181416218017,1.26616303568308
"1343","ad","nov","12","M1",-3.66460305148428,0.095732271993442,-0.423986714047816,1.89142832694569
"1344","ad","nov","12","CP5",2.43579349275482,3.02094915153298,2.81670265539843,2.45372490809174
"1345","ad","nov","12","CP1",5.64608342024311,7.07523771613246,4.16045939166421,2.57078365970816
"1346","ad","nov","12","Pz",1.05137412280182,5.93280981604193,4.80214491347704,4.07396027799668
"1347","ad","nov","12","P3",0.782702918935586,4.13759841686955,3.4774366962602,3.965221181755
"1348","ad","nov","12","P7",-2.82056984636037,1.28712317258979,2.01969077389538,4.74070023568653
"1349","ad","nov","12","LO1",0.10621938748907,-0.170581474199065,0.207726820582766,0.224306481119011
"1350","ad","nov","12","Oz",-3.41269199007227,2.01005169710291,1.2910871316986,4.15419627312582
"1351","ad","nov","12","LO2",0.443575458480828,0.677086241720216,0.293562197048574,-0.736039802865628
"1352","ad","nov","12","P4",-0.273381674148264,4.11587799811618,3.96366738341068,4.35887119928345
"1353","ad","nov","12","P8",-2.81783988617757,2.8587752657929,1.55866240041428,3.84816555282594
"1354","ad","nov","12","M2",-2.50131021406859,1.37299735301737,-0.192793032452965,1.00137213670566
"1355","ad","nov","12","CP6",0.900258159842932,4.02754592134463,3.51079754468137,2.83700922178032
"1356","ad","nov","12","CP2",5.18054261972821,7.20630401988379,4.74750945401427,2.2507903381561
"1357","ad","nov","12","Cz",12.6819389836651,9.84835581704942,4.48112111559967,1.15521457514817
"1358","ad","nov","12","C4",7.65433925008578,5.44725827698596,3.62893687103831,0.547733215515901
"1359","ad","nov","12","T8",0.0110212484184328,2.65972044883629,0.778245380869488,-0.295577589641211
"1360","ad","nov","12","FC6",5.09881688034473,3.5469242305994,2.1918378183517,-0.783970929527297
"1361","ad","nov","12","FC2",11.4016891150951,6.19020541870572,3.5180162961579,-0.356579255412097
"1362","ad","nov","12","F4",7.55478645294633,2.16621754990761,2.15892941608299,-1.72242658456516
"1363","ad","nov","12","F8",1.44981081476694,0.782390612505868,0.317428173881945,-1.76834749830715
"1364","ad","nov","12","FP2",2.41279416678852,-0.435784975122304,-0.031966272247127,-3.03811072566601
"1365","ad","nov","13","Fp1",1.48526342591514,0.552614648138112,-0.0359511596245659,-0.341775258859346
"1366","ad","nov","13","Fz",4.47231444559345,2.53559507885507,0.992991330432831,-1.62241037250906
"1367","ad","nov","13","F3",2.96510979056997,2.00701071455171,0.429620193215351,-1.12228284607635
"1368","ad","nov","13","F7",0.37517662228366,0.559510734553798,0.488403607580803,-0.715231654925105
"1369","ad","nov","13","IO1",-0.0521249245996576,-0.0534643799198895,0.210331839599552,0.22575620429286
"1370","ad","nov","13","FC5",0.981780593998859,1.75410881026797,0.709921334047217,-0.270536476166561
"1371","ad","nov","13","FC1",5.63576534582988,5.29525810484361,3.40123169995773,-0.391459237266441
"1372","ad","nov","13","C3",3.20265485285833,4.25631081443848,2.44796599003554,0.402338492595342
"1373","ad","nov","13","T7",0.365663910653056,0.105685235649424,1.03870520296347,0.0117725058685848
"1374","ad","nov","13","M1",-1.21971933138792,-1.39289839273076,-0.361216339409718,0.844484162765455
"1375","ad","nov","13","CP5",0.457674870031703,1.2785630562126,1.1482036844292,0.34367249473428
"1376","ad","nov","13","CP1",3.64551897510423,4.83424240523022,3.91144291601252,1.05643896959539
"1377","ad","nov","13","Pz",1.90591001977818,2.56401674908746,4.02199836864182,3.10651676540566
"1378","ad","nov","13","P3",1.07946589879071,1.69417664563131,1.78229834961332,1.54241407261144
"1379","ad","nov","13","P7",-0.404939169670643,-1.51994717473985,-0.170696804481585,1.13608873130033
"1380","ad","nov","13","LO1",0.114570683394381,0.0526072453484406,-0.0322721953242107,0.0517293245717398
"1381","ad","nov","13","Oz",-1.54114643836593,-1.17140857867291,-0.612001271820488,-0.726829555284798
"1382","ad","nov","13","LO2",-0.170967610429039,0.807683293972192,-0.143106363784539,-0.83510471387448
"1383","ad","nov","13","P4",-0.777443905383032,2.36628714081178,1.81458997133492,1.05104868382473
"1384","ad","nov","13","P8",-3.40391356499232,0.809146344166574,0.246910142437056,0.620450714755404
"1385","ad","nov","13","M2",-1.54917916430932,0.11511552555976,0.362372676562448,0.299607178933377
"1386","ad","nov","13","CP6",-1.46459575955264,2.91869494335557,0.761867180218486,-0.0729122328623762
"1387","ad","nov","13","CP2",2.82580524825795,5.04163830113169,3.7378734069069,1.40563814030597
"1388","ad","nov","13","Cz",7.46166820782115,7.5255513215707,5.34560022241108,0.663965198359417
"1389","ad","nov","13","C4",1.77635858725688,4.18696285400364,1.27004278279492,-0.15227251171255
"1390","ad","nov","13","T8",-2.74103142806322,2.72318448122679,0.177066652268221,-0.903733174839645
"1391","ad","nov","13","FC6",1.49225023343762,2.9164179119326,-0.322301874568499,-1.04362254101325
"1392","ad","nov","13","FC2",5.91860343027978,5.64525433793924,3.17361787101016,-0.278679951152648
"1393","ad","nov","13","F4",4.18265522486431,2.93258254178453,-0.371220749388791,-1.79627194687878
"1394","ad","nov","13","F8",0.9444669268063,1.75992895868656,-0.574974253824111,-2.02084361602699
"1395","ad","nov","13","FP2",1.68518477299982,0.505621536370218,-1.20203277097529,-1.9939184435627
"1396","ad","nov","15","Fp1",2.40393285882068,0.653565621619082,1.26813711247967,-0.654925672483028
"1397","ad","nov","15","Fz",4.52101617890039,2.27710785196679,1.40922457831309,-2.31485864559
"1398","ad","nov","15","F3",4.25508375971235,1.32674881769912,1.53057973207119,-1.36871711267795
"1399","ad","nov","15","F7",2.07031429734204,0.575441158903939,0.676065023732127,0.0289188246339954
"1400","ad","nov","15","IO1",-0.0579258064787872,-0.00414414167717064,0.0949718779672927,0.312559593585784
"1401","ad","nov","15","FC5",2.71891097358064,0.764552534328587,0.39703696769769,0.160343966502738
"1402","ad","nov","15","FC1",6.22958607442393,3.17932555142565,1.16211909932847,-1.58971369967277
"1403","ad","nov","15","C3",6.66899567489782,1.25328226579884,0.293732286348655,-0.154980108531783
"1404","ad","nov","15","T7",-0.00550833998080591,-0.240664520874731,-0.451768680111563,2.14537509802569
"1405","ad","nov","15","M1",-2.27641535706806,-0.888981959648281,-1.18481276348294,1.80768745732996
"1406","ad","nov","15","CP5",1.76761425281576,-0.5038224835186,-0.315182139403317,1.77569360483105
"1407","ad","nov","15","CP1",6.87098693980604,0.573036175774305,-0.0763013088177707,0.375724636882137
"1408","ad","nov","15","Pz",3.71159103474849,-0.991773883425334,-0.752447389840544,1.37109024167813
"1409","ad","nov","15","P3",2.57149744748833,-1.58475306819686,-1.40101210229773,1.52130424661048
"1410","ad","nov","15","P7",-0.859438675313853,-1.15357367959746,-0.585889532454731,3.25235034409505
"1411","ad","nov","15","LO1",-0.0393665061904524,-0.109125503175984,0.0450788071385345,0.342044998188724
"1412","ad","nov","15","Oz",-2.04752859425494,-2.6037451510553,-2.64534181430714,2.95701512491316
"1413","ad","nov","15","LO2",-0.303343022307316,0.0827882639570095,-0.363882699303696,-0.374401197842357
"1414","ad","nov","15","P4",1.60056666842502,-1.16186495158213,-1.53965944938698,1.29426638333094
"1415","ad","nov","15","P8",-1.38055943520319,-1.02803863744617,-1.605523858601,1.85377574743079
"1416","ad","nov","15","M2",-3.75537262668313,-1.16985015044274,-2.43488098331035,0.893207044720534
"1417","ad","nov","15","CP6",0.650540453637628,-0.57412301658607,-1.28713859269048,0.930674221925795
"1418","ad","nov","15","CP2",5.99444389010576,0.499950057170095,-0.541420299220132,0.165641190885234
"1419","ad","nov","15","Cz",8.82740801430758,2.46407494888377,0.539512283455954,-0.922949141486612
"1420","ad","nov","15","C4",4.60081581521641,0.748421203001278,-0.747869631192418,-0.988053970719181
"1421","ad","nov","15","T8",-1.48124083161292,-0.338780000468911,-1.23998901032173,0.143069592003312
"1422","ad","nov","15","FC6",1.49400416782503,0.759269936559346,-0.676995998802396,-1.27832619803911
"1423","ad","nov","15","FC2",5.89946530335284,2.99028450606193,0.730239734137099,-2.23376569668843
"1424","ad","nov","15","F4",3.38371190532101,1.2711424223192,0.445079233281643,-2.55803410845611
"1425","ad","nov","15","F8",0.852333950248244,0.413773845950367,0.150443437396788,-1.74428381457772
"1426","ad","nov","15","FP2",0.892729667653987,0.431574480024864,-0.318986312737414,-2.25644806907193
"1427","ad","nov","16","Fp1",0.328479396308219,1.13351456572445,0.611636018433943,0.128157281795588
"1428","ad","nov","16","Fz",0.253752663805246,1.68954482237068,0.966540733620965,0.721461256875221
"1429","ad","nov","16","F3",0.20063612613125,2.2657731957963,1.17286997499014,1.54412612873667
"1430","ad","nov","16","F7",0.191606511573792,1.2808367897653,0.54565584710685,0.61055090343287
"1431","ad","nov","16","IO1",-0.00431455334602814,0.114570163627037,0.0473493507760592,0.0111644922334646
"1432","ad","nov","16","FC5",-0.0165100713613431,1.97483974246553,0.524260542542396,1.06235169990722
"1433","ad","nov","16","FC1",0.614498906436555,3.0902162488477,0.880419116589947,0.71708824030994
"1434","ad","nov","16","C3",0.608658445086009,3.01488304043315,0.616269784591227,0.643141253175664
"1435","ad","nov","16","T7",-1.85651982834177,2.00059291414023,0.0283202544485032,0.821388593787372
"1436","ad","nov","16","M1",-0.850862984770664,-0.78566297104335,-0.954908009051184,-1.30209935860619
"1437","ad","nov","16","CP5",-1.33547155362308,2.10656883907971,-0.367978825936857,-0.468352638719673
"1438","ad","nov","16","CP1",0.998342208806022,3.88549455657877,1.26987232487339,0.939207228395529
"1439","ad","nov","16","Pz",0.269152287094992,3.51157055074794,1.02716242630313,1.21396519556046
"1440","ad","nov","16","P3",-1.05679633416035,2.61348763310852,-0.176313641888535,0.19194470035788
"1441","ad","nov","16","P7",-1.81928004988122,0.828907988482737,-0.626898273282721,-0.170866561695958
"1442","ad","nov","16","LO1",0.0275416063102081,0.424339710258102,0.0843663649419801,-0.171273888984487
"1443","ad","nov","16","Oz",-0.894405549026929,0.91137894167572,-0.703209672519779,0.935935002991925
"1444","ad","nov","16","LO2",-0.0289491661363982,0.436193588473699,0.0281894759694067,-0.297130182674885
"1445","ad","nov","16","P4",-0.659665752152711,3.07172578196399,0.394786184273287,0.0585126074465689
"1446","ad","nov","16","P8",-0.734846263075716,1.48646267159414,-0.3423156310115,-0.0481362257103012
"1447","ad","nov","16","M2",-0.469079891423833,0.0206317079171072,-0.270674438417383,-0.201629333804233
"1448","ad","nov","16","CP6",-0.601173431251778,3.00532293073483,0.438279243043392,0.11617836525967
"1449","ad","nov","16","CP2",0.767991973362171,4.13867764358454,1.40335558913557,0.774079337930924
"1450","ad","nov","16","Cz",2.031076503418,4.01212228878839,1.97614618788446,1.06604257704575
"1451","ad","nov","16","C4",0.460768029387517,3.85227677589163,1.14526720677139,0.816096987639893
"1452","ad","nov","16","T8",-0.548705450343488,2.60209016523522,0.649299475653755,0.173124684381362
"1453","ad","nov","16","FC6",-0.23541501809633,2.27475276581009,0.612240126408964,0.236281641449359
"1454","ad","nov","16","FC2",0.931696699433298,3.07927750956932,1.88740084021373,1.01416279250441
"1455","ad","nov","16","F4",0.776723271314249,1.99736786987265,1.36020611808024,0.845262736224071
"1456","ad","nov","16","F8",0.503351228486187,1.04417180227819,1.40983779103852,1.24054235618682
"1457","ad","nov","16","FP2",-0.014722214522743,1.06119956930018,1.02851939881205,1.34579610171423
"1458","ad","nov","17","Fp1",0.797919166017156,1.64985887830133,0.707956269340657,0.221478048455428
"1459","ad","nov","17","Fz",0.750718845803546,3.52418569692071,1.54687015892391,-2.2233048926284
"1460","ad","nov","17","F3",0.21101219682448,2.51703984986875,0.54797837669212,-1.43170165424039
"1461","ad","nov","17","F7",-0.519706658677047,1.24018655841864,0.391107019782017,-0.587280909002086
"1462","ad","nov","17","IO1",-0.0774984034675888,0.211541982855398,0.0951994330508149,-0.112398316276824
"1463","ad","nov","17","FC5",-0.639820682156086,1.92219276344834,0.672137542180902,-1.04470407310958
"1464","ad","nov","17","FC1",0.906123693444197,4.09734702705904,1.31274977651157,-2.22787388014881
"1465","ad","nov","17","C3",0.521546935268736,3.0130862290919,1.10778924726728,-0.880159257447893
"1466","ad","nov","17","T7",-1.90593231752373,-0.168784765646546,-0.121292373869549,0.25930869235304
"1467","ad","nov","17","M1",-0.483486081451011,-1.06167607850304,-0.27536950247992,1.04651516307025
"1468","ad","nov","17","CP5",-1.2675934218458,0.969342059069047,1.11135721542787,0.745048493550894
"1469","ad","nov","17","CP1",0.616133367785959,3.45222738503584,1.54725267851939,-0.128621381208439
"1470","ad","nov","17","Pz",-0.199533904410775,2.60805412921166,1.54476357851091,0.681416530020556
"1471","ad","nov","17","P3",-0.693339661658147,1.42556801231085,0.809181695442724,0.499855364411639
